"date","lat","lon","id","Size","BellColor","VesicleSize","VesicleColor","VesicleShape","nearest_logger_id","nearest_logger_dist"
2023-06-01,24.85906592,-80.72625493,165061234,"n/a","brown","n/a","n/a","n/a",1,31115.3908066407
2023-05-26,24.6287053,-82.8731853,165086611,"n/a","blue","n/a","n/a","n/a",7,108160.138432198
2023-05-16,25.37142416,-80.24463445,165395104,"medium","blue","large","blue","round",8,22692.9879696864
2012-01-04,22.44064941,-84.30231525,165432833,"medium","brown","medium","blue","slender",1,462437.862270853
2023-06-05,24.62418375,-82.87318759,165905947,"n/a","blue","medium","blue","slender",7,108123.118302943
2023-06-03,27.33579444,-82.58198611,165937893,"small","brown","small","blue","slender",10,47496.4556225569
2023-06-09,25.09600039,-80.43629769,166404018,"n/a","white","n/a","n/a","n/a",8,13584.0092795916
2023-06-09,26.852225,-82.30550333,166452501,"large","brown","large","blue","round",3,48809.8748496344
2023-06-10,25.42249255,-79.20614558,166858988,"medium","brown","large","blue","slender",6,101934.895055068
2023-06-11,27.30737177,-82.56521783,166896623,"medium","brown","small","blue","round",10,50819.1990980331
2023-06-10,25.135341,-80.408342,167092664,"n/a","brown","small","blue","round",8,8401.55423915532
2023-06-16,25.14146667,-80.92285833,168106739,"n/a","blue","n/a","n/a","n/a",1,9276.91174449484
2021-11-30,22.54072598,-78.37744744,168287150,"medium","brown","large","blue","round",8,359279.529182569
2023-06-20,25.7456284,-80.1738812,168504523,"n/a","blue","n/a","n/a","n/a",6,1973.83923410615
2023-06-21,24.00500437,-74.44039275,168841388,"medium","brown","n/a","n/a","n/a",6,608894.626977831
2023-06-25,24.73043497,-81.021691,169399245,"n/a","blue","n/a","n/a","n/a",2,8844.39774466042
2023-06-25,24.730283,-81.02143997,169399537,"medium","n/a","large","blue","round",2,8864.90588877423
2023-06-25,24.85777911,-80.73388726,169448298,"n/a","brown","n/a","n/a","n/a",1,30991.2514154652
2023-06-23,27.66617833,-82.73436667,169576242,"large","blue","large","blue","round",10,14921.2996071233
2023-06-25,25.93781333,-81.65316667,169632266,"n/a","brown","n/a","n/a","n/a",9,47792.8315407602
2023-06-27,25.0234134,-80.4944444,169924893,"n/a","brown","n/a","n/a","n/a",8,23516.3795818198
2023-06-28,25.81557167,-77.93869667,170039496,"small","brown","small","blue","round",6,223038.484883683
2023-06-28,20.31627754,-87.35666942,170123634,"large","white","small","white","round",7,740197.865089159
2023-06-25,24.656275,-81.301637,170500154,"medium","blue","large","blue","round",2,20656.4501613396
2023-07-03,25.04870904,-80.49317569,170844236,"n/a","blue","n/a","n/a","n/a",8,21093.7774558119
2023-07-06,27.30913572,-82.56499237,171447640,"small","brown","large","blue","slender",10,50626.9326126643
2023-07-03,25.14130573,-80.40037841,171599170,"n/a","brown","n/a","n/a","n/a",8,7468.75095305471
2023-07-03,25.14130573,-80.40037841,171599174,"large","n/a","medium","blue","round",8,7468.75095305471
2023-07-08,24.67004,-81.4164416,171797676,"medium","blue","large","blue","round",2,31678.0862294267
2023-07-07,24.56316167,-81.75401333,172094529,"medium","brown","small","blue","round",7,5646.54794588114
2023-07-07,24.56320833,-81.754105,172094727,"n/a","n/a","medium","blue","round",7,5638.81574931664
2023-07-10,26.902675,-82.33915,172200612,"medium","brown","medium","blue","slender",3,54483.4621590063
2023-07-10,24.66152829,-81.45447076,172245068,"n/a","white","n/a","n/a","n/a",2,35624.0295384423
2023-07-09,27.35190238,-80.69831371,172500864,"medium","white","n/a","n/a","n/a",5,39228.47697102
2023-07-12,25.75152833,-80.14620833,172537182,"n/a","blue","n/a","n/a","n/a",6,2699.09087862883
2023-07-11,25.00242111,-80.53035576,172778378,"n/a","blue","n/a","n/a","n/a",8,27466.3340545469
2023-06-20,25.368564,-80.2439809,172792889,"medium","brown","medium","brown","slender",8,22469.1183969845
2023-07-14,24.95528717,-80.56768679,172835731,"n/a","brown","n/a","n/a","n/a",1,32557.5354602563
2019-12-23,24.84658333,-80.74407167,173086508,"medium","blue","n/a","n/a","n/a",1,31866.3291766753
2023-07-06,20.50357167,-87.21885,173275661,"medium","brown","small","brown","round",7,715746.786524538
2023-07-06,20.50357167,-87.21885,173278903,"medium","brown","medium","blue","slender",7,715746.786524538
2023-07-06,20.50362833,-87.21882,173281441,"medium","brown","large","blue","round",7,715740.335480062
2023-08-01,25.019875,-80.50003,176369915,"medium","blue","small","n/a","n/a",8,24148.3807916412
2023-08-03,24.5630403,-81.78941862,176490341,"medium","blue","medium","blue","round",7,2331.18098231086
2023-08-01,27.64631857,-82.74153037,176512044,"large","brown","medium","blue","round",10,17014.1978601147
2023-08-04,24.62910833,-82.8721,176689986,"medium","brown","medium","blue","slender",7,108054.072236892
2023-08-02,25.12531369,-80.40304877,176824063,"medium","white","small","blue","round",8,9228.11453587419
2023-08-10,25.1328843,-80.398919,177704435,"small","blue","small","brown","slender",8,8295.26894401426
2023-08-10,25.08559608,-80.45253754,177745311,"small","white","small","white","round",8,15406.1835969444
2023-08-10,25.08559036,-80.45254517,177745784,"small","white","small","white","round",8,15407.1292343575
2023-08-10,26.05726648,-80.11246868,177756739,"small","white","small","blue","slender",6,36575.6943781397
2023-08-10,25.09258905,-80.44204004,177833832,"small","white","small","blue","round",8,14196.7972919749
2023-08-10,25.1196075,-80.42225981,177886861,"medium","brown","small","blue","slender",8,10599.325389812
2023-08-12,25.1329251,-80.39900863,178025309,"medium","brown","n/a","n/a","n/a",8,8293.89647251197
2023-08-12,25.04418384,-80.49908011,178111854,"small","blue","small","brown","slender",8,21849.7060456262
2023-08-12,25.08888333,-80.45123333,178112558,"medium","n/a","small","brown","n/a",8,15025.8778474349
2023-08-11,26.8342343,-82.2588943,178259714,"n/a","blue","small","blue","round",3,43781.5167864144
2023-08-10,24.95247856,-80.58690155,178312672,"small","blue","small","brown","round",1,31168.1245062018
2023-08-15,25.13291679,-80.39924756,178510961,"small","n/a","n/a","n/a","n/a",8,8302.61216727204
2023-08-09,24.70928833,-81.1100305,178608642,"medium","n/a","small","blue","n/a",2,404.69065093404
2023-08-15,26.90271333,-82.33918,178720071,"medium","white","medium","blue","slender",3,54488.2218013253
2023-07-28,25.08228883,-77.31960333,178769612,"medium","brown","n/a","n/a","n/a",6,294775.459147726
2023-08-17,24.627745,-82.87237,178909396,"medium","white","n/a","n/a","n/a",7,108069.763888154
2023-08-17,24.66747973,-81.38677292,178982433,"small","white","medium","blue","slender",2,28758.7488234583
2023-08-18,25.75038015,-79.27933646,179044183,"medium","brown","n/a","n/a","n/a",6,88501.3579274636
2023-08-18,25.74999092,-79.27956596,179044483,"small","brown","n/a","n/a","n/a",6,88477.488914144
2023-08-16,25.8347276,-80.1768399,179099496,"small","white","small","white","n/a",6,11568.9478319178
2023-08-19,25.99160833,-81.71227167,179204411,"medium","brown","small","white","round",9,56016.3374109431
2023-08-19,26.78251281,-80.04270071,179218911,"large","brown","small","blue","round",11,18911.2496545574
2023-08-15,19.35560327,-81.28307828,179219149,"medium","n/a","small","white","slender",7,580858.974770449
2023-08-15,18.21169198,-87.87199485,179625675,"medium","brown","small","white","slender",7,944684.300644242
2023-08-10,25.08743172,-80.43446682,179656042,"small","blue","small","blue","slender",8,14349.2343861382
2023-08-29,25.81889238,-77.9315152,180787174,"n/a","white","n/a","n/a","n/a",6,223770.33967544
2012-01-31,21.6117789,-81.5288929,180964987,"large","brown","medium","blue","slender",1,397061.558649834
2023-07-29,23.06870579,-82.52768648,181182067,"large","blue","small","blue","round",7,180529.181951656
2023-07-29,23.06867076,-82.52767709,181182069,"medium","blue","small","blue","round",7,180532.361512272
2023-08-26,27.64202121,-82.74363992,181435803,"medium","blue","medium","blue","slender",10,17510.8482186666
2023-09-02,24.68092206,-81.23037882,181583018,"small","blue","medium","blue","slender",2,12968.535159465
2023-09-03,27.64597833,-82.74160833,181589413,"small","n/a","medium","blue","slender",10,17047.6425783032
2023-09-03,27.64583833,-82.74141667,182097297,"medium","blue","medium","blue","slender",10,17046.8025080385
2023-09-10,24.70756736,-81.11236297,182659225,"n/a","n/a","medium","blue","n/a",2,705.373813904684
2023-09-10,27.32028333,-82.58287,182698773,"medium","n/a","small","blue","slender",10,49208.117605401
2023-09-09,24.62727167,-82.87326167,183012152,"medium","brown","n/a","n/a","n/a",7,108155.781581627
2023-09-14,24.62771416,-82.87253571,183246318,"medium","brown","n/a","n/a","n/a",7,108086.226123483
2019-11-23,25.12607683,-80.40522319,183563583,"large","brown","small","white","round",8,9224.63043615629
2019-11-23,25.12607683,-80.40522319,183563594,"large","brown","small","blue","slender",8,9224.63043615629
2023-05-11,25.82487012,-77.9096039,183737303,"medium","blue","medium","brown","slender",6,225988.56163695
2023-09-14,22.55081125,-78.45295094,184061811,"medium","brown","n/a","n/a","n/a",8,354052.382903174
2023-05-20,25.14145858,-80.92267841,184830699,"n/a","white","n/a","n/a","n/a",1,9259.10983455374
2023-09-25,27.33551667,-82.57280833,184913040,"medium","brown","n/a","n/a","n/a",10,47620.2711400323
2014-07-19,20.40951252,-87.30555642,185074730,"small","white","medium","brown","slender",1,846152.903881549
2023-09-30,13.38293333,-81.37225333,185628123,"large","blue","small","blue","round",7,1244044.05190048
2023-09-30,13.382925,-81.3723,185638799,"medium","brown","n/a","n/a","n/a",7,1244044.79817499
2012-11-27,21.25509373,-86.747226,186074250,"medium","brown","n/a","n/a","n/a",1,742373.520009936
2023-10-06,25.90890833,-81.70272,186430189,"medium","white","n/a","n/a","n/a",9,50579.9804052182
2023-10-08,24.67325414,-81.38774637,186853828,"small","white","small","white","round",2,28754.2143572911
2023-10-10,24.578105,-81.750755,187044459,"small","white","n/a","n/a","n/a",7,6553.40139733549
2023-10-10,24.57815333,-81.75077,187044609,"medium","white","n/a","n/a","n/a",7,6554.55262366622
2023-10-08,25.08273671,-77.32146551,187162356,"large","brown","n/a","n/a","n/a",6,294581.203577196
2023-10-14,25.09506874,-76.1260906,187566278,"large","brown","small","blue","slender",6,411894.76298106
2023-10-09,24.77011167,-80.93994667,187662718,"medium","brown","small","white","round",2,18078.8864169811
2023-10-17,26.90250911,-82.33885671,187929797,"small","brown","medium","blue","slender",3,54448.990871483
2023-10-15,24.65619529,-81.30304508,188030087,"large","brown","small","brown","round",2,20795.1898333845
2023-10-20,27.33690517,-82.58247211,188264535,"large","n/a","large","brown","round",10,47368.8843873848
2023-10-20,26.9421465,-80.07357576,188520116,"large","brown","small","blue","slender",11,36870.9345022233
2023-10-20,27.75621547,-82.75119982,188525409,"large","brown","small","blue","slender",10,12254.3452790411
2023-10-20,27.75620401,-82.75114947,188525412,"large","white","small","brown","round",10,12249.4408424578
2023-10-20,27.75608126,-82.75121603,188525413,"large","white","small","white","round",10,12256.5524541952
2023-10-19,27.65707396,-82.72607932,188525414,"medium","white","small","blue","slender",10,15111.3757559599
2023-10-19,27.65796656,-82.7248842,188525416,"small","brown","small","brown","slender",10,14959.4081397002
2023-10-19,27.65924509,-82.72587432,188525417,"small","white","small","blue","slender",10,14914.5893428062
2023-10-30,26.90266333,-82.33917167,189503842,"large","brown","small","blue","slender",3,54484.6273820464
2023-10-20,17.75164929,-88.02523234,189723174,"medium","brown","small","blue","round",7,994346.231050412
2023-10-31,25.45444122,-80.19675517,189760700,"medium","brown","medium","brown","slender",6,31064.3181022659
2023-10-31,25.45444122,-80.19675517,189760701,"medium","brown","medium","blue","slender",6,31064.3181022659
2023-11-04,27.306695,-82.56549667,189993582,"large","brown","small","blue","slender",10,50890.7115833063
2023-11-05,25.7075594,-80.1566389,190089731,"medium","n/a","small","blue","n/a",6,2734.83541102148
2023-11-05,24.71161763,-81.08479422,190126392,"small","brown","n/a","n/a","n/a",2,2196.08404674533
2023-11-07,26.90267,-82.33908,190337445,"medium","brown","medium","blue","slender",3,54477.2326709555
2023-11-10,24.57111455,-81.74742741,190601404,"medium","white","small","white","round",7,6545.95911671483
2023-11-10,24.56294668,-81.75398391,190611456,"large","brown","small","white","round",7,5643.65974519386
2023-11-11,25.02377783,-80.49555833,190712619,"medium","brown","n/a","n/a","n/a",8,23540.878732341
2023-11-11,25.02687305,-80.49320043,190724117,"large","brown","small","white","round",8,23122.7093030741
2023-11-15,24.62793889,-82.87218333,191137298,"medium","white","n/a","n/a","n/a",7,108052.557869457
2023-11-17,20.57961167,-87.11686667,191269847,"large","brown","small","white","round",7,702162.064646829
2023-11-17,26.902775,-82.339195,191292052,"large","brown","large","blue","slender",3,54493.0566702149
2023-11-20,26.90272167,-82.33916333,191614220,"large","brown","medium","white","slender",3,54487.2887530279
2023-11-20,26.90313683,-82.33979611,191614231,"large","brown","large","blue","slender",3,54564.9681625756
2023-11-20,26.90316144,-82.33988313,191614243,"large","n/a","small","blue","slender",3,54573.7742801708
2023-11-20,26.90324932,-82.3398187,191614254,"large","brown","medium","blue","slender",3,54573.384217947
2023-11-19,27.48714167,-82.68657,191641228,"medium","white","n/a","n/a","n/a",10,31004.9262994344
2023-11-21,26.903025,-82.33940833,191753065,"large","brown","large","blue","slender",3,54525.6022537889
2023-11-24,25.1236221,-80.4009968,191977204,"n/a","white","n/a","n/a","n/a",8,9339.65322610488
2023-11-24,21.14035149,-86.77489973,191999351,"medium","brown","small","blue","round",7,635304.234924476
2023-11-24,24.72266167,-81.45088333,192014787,"small","brown","small","white","round",2,34848.5650539896
2023-11-27,24.59838642,-81.60863701,192406067,"small","white","n/a","n/a","n/a",7,20876.1529127331
2023-11-30,26.902755,-82.33921167,192679872,"large","brown","large","blue","slender",3,54493.3161556138
2023-11-30,19.334148,-81.365044,192776676,"medium","blue","small","white","round",7,582512.390839576
2023-11-08,24.67372833,-81.38767167,192840697,"medium","blue","n/a","n/a","n/a",2,28739.0184672286
2023-12-02,25.1259664,-80.4055039,192923782,"small","brown","small","blue","round",8,9246.29813567982
2023-12-05,27.342045,-82.54939167,193141754,"large","n/a","small","white","round",10,47217.1172166724
2023-11-21,26.88511944,-82.32931389,193231512,"n/a","brown","n/a","n/a","n/a",3,52647.6196817524
2023-11-22,16.4540929,-88.4213581,193560081,"n/a","brown","n/a","n/a","n/a",7,1134316.392393
2023-12-10,24.76542167,-80.94921167,193613821,"n/a","white","n/a","n/a","n/a",2,17017.3029838406
2023-12-02,24.68638356,-81.44644272,193907086,"medium","brown","small","blue","slender",2,34489.3804906559
2023-12-02,24.69519058,-81.44728981,194036877,"medium","blue","small","blue","round",2,34509.7027651386
2023-10-21,26.94215905,-80.07354606,194052976,"large","brown","small","blue","slender",11,36872.0105105573
2023-10-22,27.46534369,-80.31613198,194053256,"large","brown","medium","n/a","n/a",11,98935.9034256477
2023-10-23,27.49287684,-80.31425789,194053611,"large","brown","large","brown","round",11,101827.912520432
2023-10-23,27.49080187,-80.31395651,194054360,"medium","brown","large","blue","slender",11,101597.609630856
2023-10-23,27.4907638,-80.31412281,194054361,"small","brown","medium","brown","slender",11,101598.036055128
2023-10-23,27.49084184,-80.31411208,194054362,"medium","brown","medium","blue","slender",11,101606.099900069
2023-10-23,27.49096843,-80.31443239,194054367,"large","brown","medium","blue","slender",11,101628.328081514
2023-10-23,27.49079711,-80.31434119,194054368,"small","brown","medium","brown","slender",11,101607.517522398
2023-10-23,27.49101125,-80.31421781,194054369,"small","brown","large","blue","slender",11,101627.098678443
2023-10-23,27.4907067,-80.3144753,194054373,"small","brown","small","blue","slender",11,101601.474797831
2023-10-23,27.49101601,-80.31398177,194054375,"medium","brown","medium","blue","round",11,101621.218589744
2023-10-23,27.4906258,-80.31397641,194054377,"large","brown","small","brown","round",11,101579.298877061
2023-10-23,27.49045449,-80.31439483,194054378,"medium","brown","medium","blue","slender",11,101572.29609831
2023-10-23,27.49050683,-80.31401933,194054379,"small","brown","medium","blue","slender",11,101567.724685871
2023-10-23,27.49036174,-80.31391204,194054381,"small","brown","small","brown","slender",11,101549.287397611
2023-10-23,27.49016784,-80.31428755,194054384,"small","brown","small","blue","slender",11,101538.703999989
2023-10-23,27.49017615,-80.31392277,194054385,"large","brown","small","blue","slender",11,101529.709849798
2023-10-23,27.49024935,-80.31413734,194054386,"large","brown","small","blue","slender",11,101543.35797186
2023-10-23,27.49023507,-80.31416953,194054387,"medium","brown","small","brown","slender",11,101542.701609876
2023-10-23,27.49040639,-80.31416416,194054388,"small","brown","medium","blue","slender",11,101560.895366573
2023-10-22,27.46537096,-80.31614147,194054610,"small","brown","small","blue","slender",11,98939.0803052144
2023-10-22,27.46534681,-80.31610526,194054611,"large","brown","small","blue","slender",11,98935.4879765563
2023-10-22,27.46535609,-80.31614751,194054612,"large","brown","large","blue","round",11,98937.6621702052
2023-10-22,27.46532039,-80.31614281,194054617,"large","brown","medium","blue","round",11,98933.7196005704
2023-10-22,27.46537513,-80.31618506,194054618,"large","brown","small","blue","slender",11,98940.7466665008
2023-10-22,27.46531087,-80.31617745,194054619,"large","brown","medium","brown","slender",11,98933.6738979831
2023-10-22,27.46529481,-80.31611844,194054626,"medium","brown","small","blue","slender",11,98930.3062589969
2023-10-22,27.4652954,-80.31614884,194054627,"large","brown","medium","blue","round",11,98931.2209208543
2023-10-22,27.46534002,-80.31618818,194054628,"large","brown","small","blue","slender",11,98937.0862071961
2023-10-22,27.46541678,-80.31609922,194054635,"large","brown","medium","blue","slender",11,98942.7880603024
2023-10-22,27.46539831,-80.31613073,194054636,"large","brown","n/a","n/a","n/a",11,98941.6990150086
2023-10-22,27.46540664,-80.31616158,194054640,"large","brown","medium","n/a","slender",11,98943.4524515043
2023-10-22,27.4653162,-80.31610056,194054641,"medium","brown","small","blue","round",11,98932.088733088
2023-10-19,27.66930094,-82.73154793,194055087,"small","white","large","blue","slender",10,14479.2550605631
2023-10-19,27.66944158,-82.73184298,194055088,"medium","brown","medium","blue","slender",10,14489.0051493196
2023-10-19,27.66908051,-82.73177324,194055089,"large","brown","small","white","slender",10,14512.3012788534
2023-10-19,27.66952996,-82.73118852,194055090,"medium","brown","small","blue","slender",10,14436.1264817322
2023-10-19,27.66926866,-82.73147283,194055091,"medium","brown","large","brown","slender",10,14476.5091865883
2023-10-19,27.66917364,-82.73136018,194055092,"small","white","medium","blue","slender",10,14476.0463728692
2023-10-19,27.66980552,-82.73217021,194055094,"medium","brown","small","white","slender",10,14483.7274637577
2023-10-19,27.6689741,-82.73204146,194055095,"medium","brown","medium","white","slender",10,14539.4483581327
2023-10-19,27.66963448,-82.73080764,194055097,"medium","brown","small","blue","slender",10,14401.2414959218
2023-10-19,27.66916889,-82.73088275,194055098,"small","white","small","blue","slender",10,14442.9984942873
2023-10-19,27.66898835,-82.73104904,194055099,"medium","brown","small","blue","slender",10,14468.7946483702
2023-10-19,27.66872705,-82.73141919,194055101,"medium","brown","small","white","round",10,14515.1825139826
2023-10-19,27.66905011,-82.73152648,194055102,"small","white","small","blue","slender",10,14497.3730088776
2023-10-19,27.66951571,-82.73159085,194055103,"large","brown","small","blue","slender",10,14465.4925283188
2023-10-19,27.66965824,-82.73135481,194055104,"small","white","small","blue","slender",10,14437.7768365448
2023-10-19,27.66968199,-82.73176251,194055105,"small","blue","medium","blue","slender",10,14464.5993952419
2023-10-19,27.66883632,-82.73193417,194055106,"large","brown","large","brown","slender",10,14542.6892627321
2023-10-19,27.66958697,-82.73212729,194055107,"large","brown","medium","blue","slender",10,14497.6971000718
2023-10-19,27.66929716,-82.73204682,194055108,"large","brown","large","blue","slender",10,14514.6083696036
2023-10-19,27.65874185,-82.72568176,194055385,"small","white","small","white","round",10,14944.6588052951
2023-10-19,27.6592599,-82.72461163,194055386,"small","white","small","blue","round",10,14832.2487605129
2023-10-19,27.65932133,-82.72597148,194055387,"small","brown","small","blue","slender",10,14914.4345596016
2023-10-19,27.65830961,-82.72460429,194055388,"small","blue","small","blue","slender",10,14912.42555145
2023-10-19,27.65765677,-82.72568534,194055389,"small","blue","small","blue","slender",10,15036.7705256689
2023-12-04,25.74748667,-79.28048667,194128262,"large","brown","n/a","n/a","n/a",6,88380.1399092021
2023-12-17,24.70337507,-81.10881196,194239231,"large","brown","n/a","n/a","n/a",2,880.415948670468
2023-12-17,24.56093833,-81.74891667,194277955,"medium","white","small","white","n/a",7,6097.74507840554
2023-12-17,24.56073667,-81.74886333,194278119,"small","brown","small","white","round",7,6098.94596732291
2023-12-05,19.38592167,-81.37391667,194518528,"medium","n/a","n/a","n/a","n/a",7,576694.462543897
2023-12-05,19.38595,-81.37390833,194518538,"medium","brown","small","brown","round",7,576691.384919166
2023-12-05,19.38437833,-81.36673667,194519061,"medium","n/a","n/a","n/a","n/a",7,576923.776266223
2023-12-22,19.34508426,-81.38819153,194616193,"medium","blue","n/a","n/a","n/a",7,581115.591407783
2023-12-05,19.381336,-81.361397,194627138,"small","brown","small","blue","slender",7,577305.157469758
2023-12-05,19.381336,-81.361397,194630570,"n/a","brown","medium","blue","slender",7,577305.157469758
2023-12-05,19.383848,-81.37159,194633421,"medium","brown","small","white","round",7,576943.322135142
2023-12-05,19.383848,-81.37159,194633422,"small","brown","small","white","round",7,576943.322135142
2023-12-05,19.383848,-81.37159,194633424,"medium","brown","small","white","round",7,576943.322135142
2023-12-05,19.383848,-81.37159,194633425,"small","brown","n/a","n/a","n/a",7,576943.322135142
2023-12-05,19.383848,-81.37159,194633426,"large","brown","small","brown","slender",7,576943.322135142
2023-12-05,19.383848,-81.37159,194633427,"small","blue","small","blue","slender",7,576943.322135142
2023-12-05,19.383848,-81.37159,194633428,"small","brown","small","blue","slender",7,576943.322135142
2023-12-05,19.383846,-81.371544,194633434,"large","brown","small","brown","round",7,576943.914693508
2023-12-05,19.383932,-81.371498,194633435,"medium","brown","small","blue","round",7,576934.740054643
2023-12-05,19.384029,-81.371468,194633437,"large","brown","small","blue","slender",7,576924.215632245
2022-12-01,26.78290314,-80.04321676,194656973,"medium","brown","medium","blue","slender",11,18957.0159599881
2023-12-23,19.35569356,-81.27590228,194669481,"medium","brown","small","brown","round",7,580918.50764168
2023-12-24,24.573777,-75.9412548,194777557,"large","brown","large","blue","slender",6,444346.190464269
2023-12-25,24.83106333,-76.329055,194819019,"small","brown","small","blue","slender",6,398580.044225131
2023-12-19,25.1566536,-80.3754143,194900833,"medium","brown","n/a","n/a","n/a",8,5213.23460748315
2023-12-25,19.27760402,-81.28144836,194932224,"n/a","brown","small","white","round",7,589521.296248619
2023-12-27,25.94993042,-81.73702202,195001815,"n/a","white","small","white","round",9,55724.7677393187
2023-12-26,25.09063011,-80.45692334,195010995,"small","brown","medium","blue","round",8,15175.8436013239
2023-09-03,27.64490873,-82.74177141,195037247,"medium","n/a","medium","blue","slender",10,17147.5870475954
2023-12-29,19.36984956,-81.27055301,195203906,"medium","blue","n/a","n/a","n/a",7,579402.085494507
2023-12-31,27.30680833,-82.56616167,195468250,"large","brown","small","blue","n/a",10,50870.4068544427
2021-06-20,27.47386333,-80.296555,195537673,"large","brown","large","blue","slender",5,2973.6629227623
2023-08-01,24.96226678,-80.57007453,195575913,"medium","blue","large","blue","slender",1,31922.0034714717
2021-05-30,25.34955351,-80.26030409,195975792,"small","blue","small","blue","round",8,19793.9382279686
2022-05-30,17.74576667,-88.023925,197140225,"large","brown","small","white","round",7,994764.620964817
2021-10-26,24.91424004,-80.6329539,197322713,"medium","blue","n/a","n/a","n/a",2,52927.7602533966
2023-05-04,25.12507713,-80.40499508,197462342,"n/a","brown","small","brown","slender",8,9320.41520315551
2023-07-03,25.14176944,-80.40030556,197846745,"small","brown","n/a","n/a","n/a",8,7418.20592321227
2023-12-12,19.35543991,-81.28161943,198366190,"medium","brown","small","blue","round",7,580891.144466875
