id,observed_on,url,captive_cultivated,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
9047878,2017-12-03,https://www.inaturalist.org/observations/9047878,false,21.3311295739,-86.7982256413,8,,,,8,,,false,,,Stomolophus,Stomolophus,Cannonball Jellies,Animalia,126395
9050689,2017-12-03,https://www.inaturalist.org/observations/9050689,false,26.5384555125,-80.0428782894,370,,,,370,,,false,,,Moon Jellies,Aurelia,Moon Jellies,Animalia,48329
9162793,2017-12-15,https://www.inaturalist.org/observations/9162793,false,29.44229858,-81.10931688,4,,,,4,,,false,,,Moon Jellies,Aurelia,Moon Jellies,Animalia,48329
9213430,2017-12-19,https://www.inaturalist.org/observations/9213430,false,21.5329883333,-87.35668,16,,,,16,,,false,,,Upsidedown Jelly,Cassiopea andromeda,Mangrove Upsidedown Jelly,Animalia,326834
9258090,2017-12-23,https://www.inaturalist.org/observations/9258090,false,26.5369965141,-80.0411616794,404,,,,404,,,false,,,Moon Jellies,Aurelia,Moon Jellies,Animalia,48329
9295218,2011-08-16,https://www.inaturalist.org/observations/9295218,false,24.726026,-81.0446262,21448,,,,21448,,,false,,,Upsidedown Jellies,Cassiopea,Upsidedown Jellies,Animalia,128144
9295221,2011-08-16,https://www.inaturalist.org/observations/9295221,false,24.726026,-81.0446262,21448,,,,21448,,,false,,,Southern Moon Jelly,Aurelia marginalis,Southern Moon Jelly,Animalia,986245
9439829,2018-01-11,https://www.inaturalist.org/observations/9439829,false,19.94498909,-75.14551979,4,,,,4,,,false,,,Moon Jellies,Aurelia,Moon Jellies,Animalia,48329
9439835,2018-01-11,https://www.inaturalist.org/observations/9439835,false,19.9576552,-75.1700502,4,,,,4,,,false,,,Moon Jellies,Aurelia,Moon Jellies,Animalia,48329
9490150,2018-01-01,https://www.inaturalist.org/observations/9490150,false,19.916789746,-75.1559758187,8,,,,8,,,false,,,Moon Jellies,Aurelia,Moon Jellies,Animalia,48329
9541118,2018-01-20,https://www.inaturalist.org/observations/9541118,false,28.406825,-80.5901333333,5,,,,5,,,false,,,Moon Jellies,Aurelia,Moon Jellies,Animalia,48329
9565199,2018-01-22,https://www.inaturalist.org/observations/9565199,false,28.64735,-80.6261283333,5,,,,5,,,false,,,Cannonball Jelly,Stomolophus meleagris,Cannonball Jelly,Animalia,126393
9679794,2013-08-15,https://www.inaturalist.org/observations/9679794,false,27.449581,-80.3216763,178,,,,178,,,false,,,Moon Jellies,Aurelia,Moon Jellies,Animalia,48329
9744659,2017-03-10,https://www.inaturalist.org/observations/9744659,false,25.1154065392,-80.7699394226,61,,,,61,,,false,,,Upsidedown Jelly,Cassiopea andromeda,Mangrove Upsidedown Jelly,Animalia,326834
9811945,2016-11-24,https://www.inaturalist.org/observations/9811945,false,27.7875625093,-82.787229158,43,,,,43,,,false,gps,gps,Atlantic Sea Nettle,Chrysaora quinquecirrha,Atlantic Sea Nettle,Animalia,48478
9870340,2015-07-15,https://www.inaturalist.org/observations/9870340,false,24.8411554069,-76.333168745,15,,,,15,,,false,,,Moon Jellies,Aurelia,Moon Jellies,Animalia,48329
9996222,2011-05-08,https://www.inaturalist.org/observations/9996222,false,29.6487019212,-81.2034487724,339,,,,339,,,false,,,Cannonball Jelly,Stomolophus meleagris,Cannonball Jelly,Animalia,126393
10099729,2018-02-28,https://www.inaturalist.org/observations/10099729,false,18.203075,-87.8606416667,,,,,,,,false,,,Upsidedown Jellies,Cassiopea,Upsidedown Jellies,Animalia,128144
10230150,2015-12-21,https://www.inaturalist.org/observations/10230150,false,26.8522888889,-82.3053361111,,,,,,,,false,,,Upsidedown Jellies,Cassiopeidae,Upsidedown Jellies,Animalia,128143
10350534,2018-03-21,https://www.inaturalist.org/observations/10350534,false,29.2251916586,-81.0047185421,22,,,,22,,,false,,,Cyanea versicolor,Cyanea versicolor,Dwarf Lion's Mane Jelly,Animalia,1064820
10390065,2018-03-24,https://www.inaturalist.org/observations/10390065,false,26.3594638889,-81.8605333333,5,,,,5,,,false,,,Rhizostomatoidea,Rhizostomatoidea,,Animalia,995117
10390071,2018-03-24,https://www.inaturalist.org/observations/10390071,false,26.3610138889,-81.8615111111,5,,,,5,,,false,,,Rhizostomatoidea,Rhizostomatoidea,,Animalia,995117
10424621,2012-10-13,https://www.inaturalist.org/observations/10424621,false,29.0341666667,-80.8925,,,,,,,,false,,,Moon Jellies,Aurelia,Moon Jellies,Animalia,48329
10472514,2018-03-13,https://www.inaturalist.org/observations/10472514,false,29.699625,-81.2298283333,5,,,,5,,,false,,,Semaeostomeae,Semaeostomeae,Flag-mouth Jellies,Animalia,48331
10478307,2018-03-28,https://www.inaturalist.org/observations/10478307,false,29.64375384,-84.90026224,3,,,,3,,,false,gps,gps,Moon Jellies,Aurelia,Moon Jellies,Animalia,48329
10511150,2014-09-21,https://www.inaturalist.org/observations/10511150,false,25.0106583333,-80.5119333333,,,,,,,,false,,,Upsidedown Jelly,Cassiopea andromeda,Mangrove Upsidedown Jelly,Animalia,326834
10549157,2018-04-01,https://www.inaturalist.org/observations/10549157,false,15.685655,-88.1646333333,,,,,,,,false,,,Root-mouth Jellies,Rhizostomeae,Root-mouth Jellies,Animalia,69831
10597504,2018-04-03,https://www.inaturalist.org/observations/10597504,false,19.356005,-81.28347,5,,,,5,,,false,,,Upsidedown Jelly,Cassiopea andromeda,Mangrove Upsidedown Jelly,Animalia,326834
10602798,2018-03-28,https://www.inaturalist.org/observations/10602798,false,27.2578258514,-82.5411453247,,,,,,,,false,gps,gps,Discomedusae,Discomedusae,Discomedusans,Animalia,551480
10636175,2015-05-29,https://www.inaturalist.org/observations/10636175,false,28.3180688,-80.6659842,11915,,,,11915,,,false,,,Moon Jellies,Aurelia,Moon Jellies,Animalia,48329
11564806,2013-09-08,https://www.inaturalist.org/observations/11564806,false,22.589891993,-78.6621787772,16511,,,,16511,,,false,gps,gps,Moon Jellies,Aurelia,Moon Jellies,Animalia,48329
11990744,2014-12-11,https://www.inaturalist.org/observations/11990744,false,26.7491533333,-80.050675,0,,,,0,,,false,,,Moon Jellies,Aurelia,Moon Jellies,Animalia,48329
12023379,2016-04-28,https://www.inaturalist.org/observations/12023379,false,24.7488716667,-80.9789433333,,,,,,,,false,,,Mangrove Upsidedown Jelly,Cassiopea andromeda,Mangrove Upsidedown Jelly,Animalia,326834
12446790,2015-02-19,https://www.inaturalist.org/observations/12446790,false,24.9026772308,-80.6506209812,3,,,,3,,,false,,,Cassiopea,Cassiopea,Upsidedown Jellies,Animalia,128144
12446791,2015-02-19,https://www.inaturalist.org/observations/12446791,false,24.9026772308,-80.6506209812,3,,,,3,,,false,,,Upsidedown Jellies,Cassiopea,Upsidedown Jellies,Animalia,128144
12446850,2018-05-11,https://www.inaturalist.org/observations/12446850,false,19.8758393423,-71.6651058197,697,,,,697,,,false,,,Daktyliophorae,Dactyliophorae,Dactyliophoran Jellies,Animalia,764918
12447568,2018-05-11,https://www.inaturalist.org/observations/12447568,false,19.875839,-71.665106,697,,,,697,,,false,,,Rhizostomeae,Rhizostomeae,Root-mouth Jellies,Animalia,69831
12552263,2018-04-25,https://www.inaturalist.org/observations/12552263,false,24.6291866667,-82.871995,5,,,,5,,,false,,,Upsidedown Jellies,Cassiopea,Upsidedown Jellies,Animalia,128144
12749976,2018-05-23,https://www.inaturalist.org/observations/12749976,false,27.3030060481,-82.5660002232,15,,,,15,,,false,,,Mangrove Upsidedown Jelly,Cassiopea andromeda,Mangrove Upsidedown Jelly,Animalia,326834
12772335,2014-07-13,https://www.inaturalist.org/observations/12772335,false,25.7507340646,-79.2625808716,1520,,,,1520,,,false,,,Mangrove Upsidedown Jelly,Cassiopea andromeda,Mangrove Upsidedown Jelly,Animalia,326834
12772336,2014-07-15,https://www.inaturalist.org/observations/12772336,false,25.6217159598,-79.3157958984,3906,,,,3906,,,false,,,Moon Jellies,Aurelia,Moon Jellies,Animalia,48329
13224635,2018-06-02,https://www.inaturalist.org/observations/13224635,false,26.7831411,-80.0455645,201,,,,201,,,false,,,Moon Jellies,Aurelia,Moon Jellies,Animalia,48329
13553856,2011-04-29,https://www.inaturalist.org/observations/13553856,false,21.2366946,-86.7357679,3479,,,,3479,,,false,,,Mangrove Upsidedown Jelly,Cassiopea andromeda,Mangrove Upsidedown Jelly,Animalia,326834
13570988,2009-11-07,https://www.inaturalist.org/observations/13570988,false,13.3831701463,-81.3691630677,1106,,,,1106,,,false,,,Cassiopea,Cassiopea,Upsidedown Jellies,Animalia,128144
13570990,2009-11-07,https://www.inaturalist.org/observations/13570990,false,13.3834206565,-81.3689914043,1106,,,,1106,,,false,,,Cassiopea,Cassiopea,Upsidedown Jellies,Animalia,128144
13761772,2018-05-15,https://www.inaturalist.org/observations/13761772,false,21.4710445404,-86.7890930176,,,,,,,,false,gps,gps,Medusa invertida de manglar,Cassiopea andromeda,Mangrove Upsidedown Jelly,Animalia,326834
13835656,2018-06-23,https://www.inaturalist.org/observations/13835656,false,24.8585652084,-80.7263740937,31,,,,31,,,false,,,Upsidedown Jelly,Cassiopea andromeda,Mangrove Upsidedown Jelly,Animalia,326834
13858216,2015-11-14,https://www.inaturalist.org/observations/13858216,false,13.383521,-81.369847,,,,,,,,false,,,Aurelia,Aurelia,Moon Jellies,Animalia,48329
13884257,2017-08-04,https://www.inaturalist.org/observations/13884257,false,24.769298635,-81.5565180108,,,,,30047,obscured,,true,,"",Mangrove Upsidedown Jelly,Cassiopea andromeda,Mangrove Upsidedown Jelly,Animalia,326834
13893236,2016-04-05,https://www.inaturalist.org/observations/13893236,false,25.0924667528,-80.4143241114,6466,,,,6466,,,false,,,Upsidedown Jelly,Cassiopea andromeda,Mangrove Upsidedown Jelly,Animalia,326834
14144002,2017-03-29,https://www.inaturalist.org/observations/14144002,false,16.0999248535,-86.9296874106,8415,,,,8415,,,false,gps,gps,Cassiopea,Cassiopea,Upsidedown Jellies,Animalia,128144
14272856,2018-07-06,https://www.inaturalist.org/observations/14272856,false,24.751256,-80.978829,15,,,,15,,,false,,,Cassiopea,Cassiopea,Upsidedown Jellies,Animalia,128144
14290461,2018-07-07,https://www.inaturalist.org/observations/14290461,false,24.8263232275,-80.8145765812,20,,,,20,,,false,,,Upsidedown Jelly,Cassiopea andromeda,Mangrove Upsidedown Jelly,Animalia,326834
14646718,2018-07-21,https://www.inaturalist.org/observations/14646718,false,25.815463634,-77.9405858197,15,,,,15,,,false,,,Upsidedown Jelly,Cassiopea andromeda,Mangrove Upsidedown Jelly,Animalia,326834
14998507,2018-07-30,https://www.inaturalist.org/observations/14998507,false,29.631523,-85.102071,5,,,,5,,,false,,,Cannonball Jelly,Stomolophus meleagris,Cannonball Jelly,Animalia,126393
15043858,2018-08-01,https://www.inaturalist.org/observations/15043858,false,25.7638742095,-80.1302209544,2,,,,2,,,false,,,Upsidedown Jelly,Cassiopea andromeda,Mangrove Upsidedown Jelly,Animalia,326834
15121698,2018-06-29,https://www.inaturalist.org/observations/15121698,false,24.5718142133,-81.7318380127,48,,,,48,,,false,,,Upsidedown Jelly,Cassiopea andromeda,Mangrove Upsidedown Jelly,Animalia,326834
15265266,2017-11-22,https://www.inaturalist.org/observations/15265266,false,16.824851,-87.793884,3500,,,,3500,,,false,,,Moon Jellies,Aurelia,Moon Jellies,Animalia,48329
15498079,2018-08-16,https://www.inaturalist.org/observations/15498079,false,29.6672783333,-81.217995,6,,,,6,,,false,,,Moon Jellies,Aurelia,Moon Jellies,Animalia,48329
15585740,2016-10-28,https://www.inaturalist.org/observations/15585740,false,25.0946944444,-80.4436027778,5,,,,5,,,false,,,Cassiopea,Cassiopea,Upsidedown Jellies,Animalia,128144
15608111,2017-07-27,https://www.inaturalist.org/observations/15608111,false,21.9277,-80.3079,5,,,,5,,,false,,,Upsidedown Jellies,Cassiopea,Upsidedown Jellies,Animalia,128144
15608197,2017-07-27,https://www.inaturalist.org/observations/15608197,false,21.92767525,-80.30797577,25,,,,25,,,false,,,Upsidedown Jellies,Cassiopea,Upsidedown Jellies,Animalia,128144
15845811,2018-08-24,https://www.inaturalist.org/observations/15845811,false,29.6307616667,-85.1259611667,5,,,,5,,,false,,,Bay Nettle,Chrysaora chesapeakei,Bay Nettle,Animalia,742930
15853260,2018-08-24,https://www.inaturalist.org/observations/15853260,false,29.62977,-85.11765,5,,,,5,,,false,,,Moon Jellies,Aurelia,Moon Jellies,Animalia,48329
16264702,2018-08-24,https://www.inaturalist.org/observations/16264702,false,29.6307616667,-85.1259611667,5,,,,5,,,false,,,Bay Nettle,Chrysaora chesapeakei,Bay Nettle,Animalia,742930
16412492,2018-06-16,https://www.inaturalist.org/observations/16412492,false,29.2844098127,-81.035416089,175,,,,175,,,false,gps,gps,Bay Nettle,Chrysaora chesapeakei,Bay Nettle,Animalia,742930
16431684,2018-09-11,https://www.inaturalist.org/observations/16431684,false,28.37633215,-80.59972081,9,,,,9,,,false,,,Moon Jellies,Aurelia,Moon Jellies,Animalia,48329
16448280,2005-07-17,https://www.inaturalist.org/observations/16448280,false,24.8157696007,-80.820914255,31,,,,31,,,false,,,Upsidedown Jellies,Cassiopea,Upsidedown Jellies,Animalia,128144
16459569,2018-07-14,https://www.inaturalist.org/observations/16459569,false,24.7076663434,-81.4691426978,698,,,,698,,,false,gps,gps,Upsidedown Jellies,Cassiopea,Upsidedown Jellies,Animalia,128144
16587100,2018-09-16,https://www.inaturalist.org/observations/16587100,false,18.7168242736,-87.7067073528,7,,,,7,,,false,,,,Cassiopea,Upsidedown Jellies,Animalia,128144
16587233,2018-09-16,https://www.inaturalist.org/observations/16587233,false,25.731432424,-80.1636625361,5,,,,5,,,false,,,Moon Jellies,Aurelia,Moon Jellies,Animalia,48329
16613338,2018-09-15,https://www.inaturalist.org/observations/16613338,false,29.0806317283,-80.9201409659,20,,,,20,,,false,,,Bay Nettle,Chrysaora chesapeakei,Bay Nettle,Animalia,742930
16725670,2018-09-12,https://www.inaturalist.org/observations/16725670,false,19.7186573301,-71.8732455745,132,,,,132,,,false,gps,gps,Moon Jellies,Aurelia,Moon Jellies,Animalia,48329
16730019,2018-09-20,https://www.inaturalist.org/observations/16730019,false,26.367514059,-80.0713178516,10,,,,10,,,false,,,Moon Jellies,Aurelia,Moon Jellies,Animalia,48329
16775339,2018-09-21,https://www.inaturalist.org/observations/16775339,false,21.4811583333,-71.1407778333,10,,,,10,,,false,,,Upsidedown Jellies,Cassiopea,Upsidedown Jellies,Animalia,128144
16980064,2018-09-27,https://www.inaturalist.org/observations/16980064,false,24.5624318579,-81.7243941129,5,,,,5,,,false,,,Moon Jellies,Aurelia,Moon Jellies,Animalia,48329
16994804,2018-09-27,https://www.inaturalist.org/observations/16994804,false,29.62993,-85.11974,5,,,,5,,,false,,,Cannonball Jelly,Stomolophus meleagris,Cannonball Jelly,Animalia,126393
17039079,2018-09-23,https://www.inaturalist.org/observations/17039079,false,27.973557,-82.830518,234,,,,234,,,false,,,Moon Jellies,Aurelia,Moon Jellies,Animalia,48329
17298736,2017-07-07,https://www.inaturalist.org/observations/17298736,false,19.3025010095,-81.3842929192,53,,,,53,,,false,,,Moon Jellies,Aurelia,Moon Jellies,Animalia,48329
17329165,2018-10-06,https://www.inaturalist.org/observations/17329165,false,29.0823388333,-83.0570221667,5,,,,5,,,false,,,Bay Nettle,Chrysaora chesapeakei,Bay Nettle,Animalia,742930
17422905,2018-10-11,https://www.inaturalist.org/observations/17422905,false,19.9232166486,-75.1411726371,4,,,,4,,,false,,,Upsidedown Jelly,Cassiopea andromeda,Mangrove Upsidedown Jelly,Animalia,326834
17520463,2018-10-13,https://www.inaturalist.org/observations/17520463,false,24.8261427685,-80.8144721828,19,,,,19,,,false,,,Upsidedown Jelly,Cassiopea andromeda,Mangrove Upsidedown Jelly,Animalia,326834
17543476,2018-09-08,https://www.inaturalist.org/observations/17543476,false,24.669865,-81.353969,8837,,,,8837,,,false,,,Moon Jellies,Aurelia,Moon Jellies,Animalia,48329
17635818,2018-10-18,https://www.inaturalist.org/observations/17635818,false,27.437262,-82.680956,14,,,,14,,,false,,,Bay Nettle,Chrysaora chesapeakei,Bay Nettle,Animalia,742930
17642544,2018-10-17,https://www.inaturalist.org/observations/17642544,false,25.9165845324,-81.7236471655,15072,,,,15072,,,false,,,Bay Nettle,Chrysaora chesapeakei,Bay Nettle,Animalia,742930
17741254,2018-10-21,https://www.inaturalist.org/observations/17741254,false,25.8208217621,-77.9200210571,,,,,,,,false,gps,gps,Upsidedown Jelly,Cassiopea andromeda,Mangrove Upsidedown Jelly,Animalia,326834
17755938,2018-10-06,https://www.inaturalist.org/observations/17755938,false,29.0823305556,-83.0570055556,12,,,,12,,,false,,,Bay Nettle,Chrysaora chesapeakei,Bay Nettle,Animalia,742930
17850533,2018-10-26,https://www.inaturalist.org/observations/17850533,false,27.3244335507,-82.5275393891,65,,,,65,,,false,,,Upsidedown Jellies,Cassiopea,Upsidedown Jellies,Animalia,128144
17853241,2018-06-28,https://www.inaturalist.org/observations/17853241,false,24.6807116667,-81.23043,6,,,,6,,,false,,,Mangrove Upsidedown Jelly,Cassiopea andromeda,Mangrove Upsidedown Jelly,Animalia,326834
17912467,2018-09-10,https://www.inaturalist.org/observations/17912467,false,24.8259340923,-80.8147249265,4,,,,4,,,false,,,Upsidedown Jellies,Cassiopea,Upsidedown Jellies,Animalia,128144
17912504,2018-09-10,https://www.inaturalist.org/observations/17912504,false,24.8259292236,-80.8147356554,4,,,,4,,,false,,,Upsidedown Jellies,Cassiopea,Upsidedown Jellies,Animalia,128144
17912531,2018-09-10,https://www.inaturalist.org/observations/17912531,false,24.8259170519,-80.8147356554,4,,,,4,,,false,,,Upsidedown Jellies,Cassiopea,Upsidedown Jellies,Animalia,128144
17943985,2018-10-14,https://www.inaturalist.org/observations/17943985,false,24.7400141573,-80.9819710357,8,,,,8,,,false,,,Upsidedown Jellies,Cassiopea,Upsidedown Jellies,Animalia,128144
17944010,2018-10-14,https://www.inaturalist.org/observations/17944010,false,24.7400818142,-80.9819352211,15,,,,15,,,false,,,Upsidedown Jellies,Cassiopea,Upsidedown Jellies,Animalia,128144
18027885,2018-10-13,https://www.inaturalist.org/observations/18027885,false,24.6558868789,-81.277151539,251,,,,251,,,false,,,Moon Jellies,Aurelia,Moon Jellies,Animalia,48329
18042446,2013-09-29,https://www.inaturalist.org/observations/18042446,false,22.5090128,-78.4069732,14977,,,,14977,,,false,,,Moon Jellies,Aurelia,Moon Jellies,Animalia,48329
18168123,2018-11-06,https://www.inaturalist.org/observations/18168123,false,27.4399016649,-82.6873484992,16,,,,16,,,false,,,Upsidedown Jelly,Cassiopea andromeda,Mangrove Upsidedown Jelly,Animalia,326834
18168131,2018-11-06,https://www.inaturalist.org/observations/18168131,false,27.4398791394,-82.6873544397,16,,,,16,,,false,,,Upsidedown Jelly,Cassiopea andromeda,Mangrove Upsidedown Jelly,Animalia,326834
18211178,2018-11-07,https://www.inaturalist.org/observations/18211178,false,27.3352508806,-82.572790403,50,,,,50,,,false,,,Bay Nettle,Chrysaora chesapeakei,Bay Nettle,Animalia,742930
18259325,2018-11-08,https://www.inaturalist.org/observations/18259325,false,27.4406456566,-82.686636001,6,,,,6,,,false,,,Upsidedown Jellies,Cassiopea,Upsidedown Jellies,Animalia,128144
